datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1)
2015-01-11 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.57,9.77,256.1,0.71
2015-01-11 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.63,9.88,255.88,0.94
2015-01-11 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.6,9.83,253.54,0.94
2015-01-11 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.33,10.26,254.18,0.84
2015-01-11 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.27,10.43,253.86,0.88
2015-01-11 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.2,10.4,252.44,0.94
2015-01-11 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.93,10.39,253.21,0.95
2015-01-11 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.0,9.87,255.44,1.0
2015-01-11 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.96,9.06,259.39,0.97
2015-01-11 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.35,7.93,265.71,0.96
2015-01-11 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.2,7.28,273.78,0.96
2015-01-11 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.61,6.84,277.63,0.94
2015-01-11 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.48,6.91,280.13,0.96
2015-01-12 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.27,6.95,281.35,1.0
2015-01-12 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.3,7.01,283.61,1.0
2015-01-12 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.12,7.09,287.88,0.99
2015-01-12 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.36,7.0,291.42,0.95
2015-01-12 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.48,6.91,294.27,0.96
2015-01-12 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.33,6.85,296.73,0.91
2015-01-12 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.31,6.4,297.37,0.83
2015-01-12 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.18,5.86,294.47,0.86
2015-01-12 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.22,5.55,290.47,0.87
2015-01-12 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.09,6.37,289.9,0.7
2015-01-12 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.1,5.3,283.08,0.51
2015-01-12 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.1,5.98,283.52,0.54
2015-01-12 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.12,4.25,264.66,0.8
2015-01-12 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.37,3.37,231.21,1.0
2015-01-12 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.35,3.9,203.54,1.0
2015-01-12 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.73,5.02,204.28,1.0
2015-01-12 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.27,5.91,220.3,1.0
2015-01-12 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.12,6.27,231.14,1.0
2015-01-12 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.12,6.56,232.01,1.0
2015-01-12 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.05,6.88,232.41,1.0
2015-01-12 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.95,7.08,234.19,1.0
2015-01-12 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.14,7.31,234.57,1.0
2015-01-12 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.99,7.25,233.09,1.0
2015-01-12 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.97,7.41,234.63,1.0
2015-01-13 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.0,7.67,239.16,1.0
2015-01-13 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.3,7.93,243.65,1.0
2015-01-13 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.09,7.93,245.54,1.0
2015-01-13 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.95,8.15,247.61,1.0
2015-01-13 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.96,8.42,250.81,1.0
2015-01-13 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.25,8.18,255.2,1.0
2015-01-13 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.4,7.8,259.81,1.0
2015-01-13 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.52,7.62,263.64,1.0
2015-01-13 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.26,6.7,263.04,0.91
2015-01-13 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.17,6.02,262.98,0.79
2015-01-13 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.72,5.32,263.86,0.69
2015-01-13 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.78,4.59,252.28,0.75
2015-01-13 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.8,3.96,240.84,0.85
2015-01-13 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.78,3.64,216.65,0.97
2015-01-13 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.09,4.0,194.83,1.0
2015-01-13 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.22,4.93,192.2,1.0
2015-01-13 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.28,5.91,201.77,1.0
2015-01-13 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.41,6.46,209.05,1.0
2015-01-13 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.33,6.62,216.84,1.0
2015-01-13 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.42,6.34,219.83,1.0
2015-01-13 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.75,6.35,221.69,1.0
2015-01-13 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.78,6.34,225.59,1.0
2015-01-13 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.01,6.14,226.47,1.0
2015-01-13 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.98,6.14,226.59,1.0
2015-01-14 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.94,6.05,227.88,1.0
2015-01-14 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.9,5.77,231.31,1.0
2015-01-14 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.95,5.27,235.22,1.0
2015-01-14 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.04,4.94,237.28,1.0
2015-01-14 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.15,4.58,238.54,1.0
2015-01-14 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.69,4.1,235.97,1.0
2015-01-14 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.51,3.74,234.84,1.0
2015-01-14 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.19,3.69,224.77,1.0
2015-01-14 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.97,3.98,216.05,1.0
2015-01-14 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.88,4.17,213.52,1.0
2015-01-14 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.43,3.98,210.93,1.0
2015-01-14 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.68,4.37,211.64,0.91
2015-01-14 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.9,4.37,211.71,0.63
2015-01-14 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.02,4.28,205.84,0.42
2015-01-14 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.15,4.55,203.12,0.5
2015-01-14 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.59,5.1,200.98,0.76
2015-01-14 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.31,6.18,207.49,0.73
2015-01-14 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.26,6.81,228.73,0.65
2015-01-14 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.65,7.16,253.65,0.7
2015-01-14 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.91,6.79,266.15,0.86
2015-01-14 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.64,5.55,266.37,0.82
2015-01-14 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.36,4.92,259.19,0.75
2015-01-14 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.52,4.59,249.13,0.41
2015-01-14 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.17,4.24,236.41,0.29
2015-01-15 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.76,4.12,233.7,0.33
2015-01-15 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.79,4.06,239.57,0.73
2015-01-15 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.16,3.65,236.83,0.79
2015-01-15 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.06,3.5,238.28,0.98
2015-01-15 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.06,3.1,233.4,1.0
2015-01-15 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.08,3.09,228.02,1.0
2015-01-15 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.31,3.1,227.77,0.99
2015-01-15 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.6,2.89,230.61,0.98
2015-01-15 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.72,2.22,230.84,0.88
2015-01-15 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.82,2.06,224.6,0.51
2015-01-15 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.04,2.08,222.8,0.58
2015-01-15 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.22,2.29,223.02,0.62
2015-01-15 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.13,2.35,204.12,0.77
2015-01-15 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.04,2.35,178.64,0.91
2015-01-15 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.68,2.71,165.56,1.0
2015-01-15 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.31,3.21,170.08,0.99
2015-01-15 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.32,3.58,171.84,0.99
2015-01-15 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.2,3.93,172.4,0.98
2015-01-15 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.6,4.27,169.19,1.0
2015-01-15 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.94,4.53,176.82,0.99
2015-01-15 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.28,4.85,176.73,1.0
2015-01-15 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.17,5.37,174.92,0.99
2015-01-15 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.84,6.3,175.26,1.0
2015-01-15 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.87,6.49,173.49,1.0
2015-01-16 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.95,6.96,172.27,1.0
2015-01-16 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.95,7.02,176.34,1.0
2015-01-16 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.35,6.94,176.01,1.0
2015-01-16 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.25,6.96,177.37,1.0
2015-01-16 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.27,7.12,178.11,1.0
2015-01-16 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.7,6.97,181.97,1.0
2015-01-16 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.63,6.69,184.38,1.0
2015-01-16 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.73,6.5,184.47,1.0
2015-01-16 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.1,6.41,187.59,1.0
2015-01-16 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.14,6.16,191.25,1.0
2015-01-16 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.79,5.69,191.58,1.0
2015-01-16 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.09,5.59,193.72,0.99
2015-01-16 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.36,5.35,195.14,0.81
2015-01-16 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.51,4.97,195.48,0.61
2015-01-16 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.23,4.55,196.96,0.89
2015-01-16 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.99,4.25,197.28,0.82
2015-01-16 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.05,4.19,192.85,0.97
2015-01-16 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.7,4.39,195.0,0.93
2015-01-16 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.76,4.05,196.36,0.92
2015-01-16 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.63,3.89,190.13,0.89
2015-01-16 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.43,4.07,186.86,0.84
2015-01-16 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.36,3.94,185.72,0.85
2015-01-16 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.46,3.76,180.78,0.94
2015-01-16 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.43,3.81,175.45,0.98
2015-01-17 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.43,3.96,176.23,0.98
2015-01-17 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.94,3.82,176.41,0.94
2015-01-17 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.49,3.85,174.47,0.97
2015-01-17 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.47,3.91,171.95,0.8
2015-01-17 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.0,3.83,177.4,0.5
2015-01-17 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.8,3.93,177.28,0.88
2015-01-17 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.84,4.08,174.29,0.95
2015-01-17 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.89,4.22,172.46,0.52
2015-01-17 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.36,4.36,177.94,0.6
2015-01-17 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.05,4.4,175.41,0.96
2015-01-17 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.92,4.21,171.67,0.9
2015-01-17 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.24,4.36,175.44,0.96
2015-01-17 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.28,4.26,184.11,0.95
2015-01-17 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.44,4.19,200.02,0.99
2015-01-17 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.29,3.68,215.29,1.0
2015-01-17 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.24,3.47,242.52,1.0
2015-01-17 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.92,3.21,265.6,1.0
2015-01-17 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.15,3.57,275.69,1.0
2015-01-17 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.8,3.8,278.72,1.0
2015-01-17 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.81,3.79,273.32,1.0
2015-01-17 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.96,3.79,271.52,0.99
2015-01-17 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.96,3.71,270.18,0.87
2015-01-17 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.19,2.83,254.7,0.8
2015-01-17 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.93,2.82,244.53,0.97
2015-01-18 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.51,2.82,243.65,0.97
2015-01-18 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.54,2.83,244.61,1.0
2015-01-18 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.23,3.0,235.95,1.0
2015-01-18 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.33,2.88,234.32,1.0
2015-01-18 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.42,2.79,233.51,1.0
2015-01-18 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.18,2.65,232.35,1.0
2015-01-18 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.19,2.62,233.73,1.0
2015-01-18 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.15,2.52,235.87,1.0
2015-01-18 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.52,2.49,243.43,1.0
2015-01-18 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.63,2.38,247.33,1.0
2015-01-18 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.96,2.68,264.09,1.0
2015-01-18 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.09,2.55,258.06,1.0
2015-01-18 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.23,2.44,252.53,0.91
2015-01-18 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.35,2.06,251.76,0.63
2015-01-18 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.76,1.52,242.01,0.44
2015-01-18 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.18,1.88,227.17,0.41
2015-01-18 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.19,2.0,212.15,0.45
2015-01-18 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.09,2.06,202.47,0.44
2015-01-18 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.08,1.5,204.55,0.54
2015-01-18 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.19,1.42,208.58,0.63
2015-01-18 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.19,1.71,211.02,0.44
2015-01-18 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.74,1.6,208.3,0.55
2015-01-18 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.1,1.62,192.22,0.81
2015-01-18 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.06,1.35,186.12,0.95
2015-01-19 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.06,1.57,184.36,0.93
2015-01-19 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.88,1.5,190.23,0.98
2015-01-19 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.89,1.56,204.95,1.0
2015-01-19 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.93,1.45,198.84,1.0
2015-01-19 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.24,1.32,193.89,1.0
2015-01-19 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.21,1.31,184.78,1.0
2015-01-19 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.31,1.25,177.95,1.0
2015-01-19 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.52,1.24,167.06,1.0
2015-01-19 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-3.13,1.29,160.95,1.0
2015-01-19 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.99,1.32,157.41,1.0
2015-01-19 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.98,1.18,148.94,1.0
2015-01-19 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.57,1.39,146.72,1.0
2015-01-19 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.34,1.72,146.94,1.0
2015-01-19 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.0,1.74,141.99,0.98
2015-01-19 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.8,1.27,133.67,0.99
2015-01-19 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.85,1.39,121.98,0.98
2015-01-19 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.8,1.58,111.41,0.94
2015-01-19 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.7,1.9,103.43,0.94
2015-01-19 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.72,2.1,97.43,0.93
2015-01-19 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.87,2.2,93.05,0.94
2015-01-19 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.21,2.79,97.61,1.0
2015-01-19 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.41,2.92,101.44,1.0
2015-01-19 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.54,3.03,103.04,1.0
2015-01-19 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.54,3.43,101.6,1.0
2015-01-20 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.68,3.64,102.8,1.0
2015-01-20 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.74,3.64,102.19,1.0
2015-01-20 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.69,4.05,104.43,1.0
2015-01-20 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.67,4.24,106.01,1.0
2015-01-20 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.62,4.43,106.13,1.0
2015-01-20 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.67,4.7,107.95,1.0
2015-01-20 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.49,4.87,108.51,1.0
2015-01-20 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.28,5.09,108.54,1.0
2015-01-20 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.87,5.25,109.94,1.0
2015-01-20 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.73,5.11,110.72,0.98
2015-01-20 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.29,5.24,107.75,1.0
2015-01-20 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.29,5.28,106.19,1.0
2015-01-20 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.36,5.19,104.02,1.0
2015-01-20 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.43,5.21,102.89,1.0
2015-01-20 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.63,4.56,99.96,1.0
2015-01-20 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.9,4.74,99.45,1.0
2015-01-20 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.08,4.91,100.51,1.0
2015-01-20 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-2.23,5.03,104.33,1.0
2015-01-20 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.99,5.19,106.11,1.0
2015-01-20 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.74,5.25,107.85,1.0
2015-01-20 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.51,5.29,109.77,1.0
2015-01-20 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.42,5.29,109.77,1.0
2015-01-20 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.22,5.08,114.08,1.0
2015-01-20 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.32,5.24,114.74,1.0
2015-01-21 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.49,5.28,113.91,1.0
2015-01-21 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.59,5.44,112.03,1.0
2015-01-21 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.67,5.62,111.96,1.0
2015-01-21 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.7,5.66,112.04,1.0
2015-01-21 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.74,5.66,110.75,1.0
2015-01-21 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.8,5.5,110.03,1.0
2015-01-21 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.86,5.29,112.07,1.0
2015-01-21 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.82,5.13,115.69,1.0
2015-01-21 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.48,4.88,118.01,1.0
2015-01-21 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.5,4.05,113.82,0.99
2015-01-21 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.13,4.86,123.3,1.0
2015-01-21 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-1.01,4.11,126.15,1.0
2015-01-21 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.88,4.31,135.01,1.0
2015-01-21 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.76,3.3,126.89,1.0
2015-01-21 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.56,3.04,122.7,0.99
2015-01-21 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.46,2.96,121.88,1.0
2015-01-21 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.45,2.96,124.22,0.97
2015-01-21 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.46,2.95,128.99,0.99
2015-01-21 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.36,2.84,135.36,1.0
2015-01-21 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.37,2.58,140.94,1.0
2015-01-21 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.17,2.31,147.62,0.99
2015-01-21 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.2,2.0,152.51,1.0
